사무명,질문
공중위생영업 폐업신고,"5. 공중위생영업 폐업신고를 하려고 하는데, 수수료가 없다고 하던데, 혹시 다른 비용이 발생할 가능성은 없나요?"
집단급식소 설치·운영 신고증 재발급,"1. 집단급식소 운영 중에 신고증을 분실했는데, 재발급을 받기 위해 어떤 절차를 따라야 하나요?"
집단급식소 설치·운영 신고증 재발급,"2. 집단급식소 설치·운영 신고증을 훼손하여 재발급을 신청하려고 하는데, 방문 시 수수료는 얼마인가요?"
집단급식소 설치·운영 신고증 재발급,"3. 집단급식소 신고증을 재발급받기 위해 인터넷으로 신청할 경우, 어떤 서류가 필요하고 수수료는 얼마인지 알고 싶습니다."
집단급식소 설치·운영 신고증 재발급,"4. 집단급식소 설치·운영 신고증을 재발급받기 위해 대리인이 신청할 수 있는지, 대리인 신청 시 필요한 서류는 무엇인지 궁금합니다."
집단급식소 설치·운영 신고증 재발급,"5. 집단급식소 신고증 재발급 신청을 우편으로 접수하려고 하는데, 연락처를 기재해야 하는 이유는 무엇인가요?"
집단급식소 설치·운영 종료신고,"1. 집단급식소 운영을 중단하고자 하는데, 신고를 위해 필요한 서류는 무엇인지 궁금합니다."
집단급식소 설치·운영 종료신고,"2. 집단급식소 설치·운영 종료신고를 우편으로 제출할 경우, 연락처를 어떻게 기재해야 하는지 안내받고 싶습니다."
집단급식소 설치·운영 종료신고,"3. 집단급식소 운영 종료신고를 방문 접수하려고 하는데, 담당부서인 식품안전정책과의 위치는 어디인지 알고 싶습니다."
집단급식소 설치·운영 종료신고,"4. 집단급식소의 운영을 중단하려고 하는데, 신고를 위한 수수료가 없다는 것이 맞는지 확인하고 싶습니다."
집단급식소 설치·운영 종료신고,5. 집단급식소 설치·운영 종료신고를 대리인이 대신하려면 어떤 절차를 따라야 하는지 궁금합니다.
집단급식소 설치·운영 변경신고,"1. 집단급식소의 위탁급식업체를 변경하려고 하는데, 어떤 서류를 제출해야 하는지 궁금합니다."
집단급식소 설치·운영 변경신고,"2. 집단급식소의 설치운영자의 성명을 변경할 경우, 제출해야 하는 구비서류는 무엇인지 알고 싶습니다."
집단급식소 설치·운영 변경신고,"3. 집단급식소의 소재지를 변경하려고 하는데, 수질검사 성적서가 필요한 경우 어떤 기관에서 발급받아야 하나요?"
집단급식소 설치·운영 변경신고,"4. 집단급식소 설치·운영 변경신고를 우편으로 접수할 때, 연락처를 기재해야 하는 이유는 무엇인가요?"
집단급식소 설치·운영 변경신고,"5. 집단급식소의 명칭을 변경할 때, 변경내역을 어떻게 작성해야 하는지에 대한 안내를 받을 수 있을까요?"
집단급식소 설치·운영신고,"1. 신규 집단급식소를 설치하고 운영하기 위해 신고를 하려는데, 필요한 구비서류는 무엇인지 알고 싶습니다."
집단급식소 설치·운영신고,"2. 기존 집단급식소를 다시 운영하려고 하는데, 양도·양수 계약서 사본 외에 어떤 서류를 추가로 제출해야 하는지 궁금합니다."
집단급식소 설치·운영신고,"3. 집단급식소 설치·운영신고를 위해 수질검사 성적서를 제출해야 하는 경우, 어떤 기관에서 발급받아야 하는지 알려주세요."
집단급식소 설치·운영신고,"4. 집단급식소를 운영하려고 하는데, 수수료가 28,000원이라고 하던데, 이 수수료는 언제 납부해야 하는지 궁금합니다."
집단급식소 설치·운영신고,"5. 집단급식소 설치·운영신고서 작성 시, 교육이수증이 필요한 경우 어떤 교육을 이수해야 하는지 알고 싶습니다."
유전자치료기관 신고 및 변경신고,"1. 유전자 치료를 시작하려고 하는 의료기관인데, 유전자치료기관 신고를 위해 필요한 구비서류에는 무엇이 포함되나요?"
유전자치료기관 신고 및 변경신고,2. 유전자치료기관 변경신고를 하려면 변경사항을 확인할 수 있는 서류 외에 어떤 추가 서류가 필요한가요?
유전자치료기관 신고 및 변경신고,"3. 유전자치료기관 신고를 위해 인터넷으로 신청할 때, 유전자치료 대상질환 및 치료항목 현황을 기재한 서류는 어떻게 작성해야 하나요?"
유전자치료기관 신고 및 변경신고,4. 유전자치료기관 신고를 위해 제출해야 하는 사업계획서는 어떤 내용을 포함해야 하는지 궁금합니다.
유전자치료기관 신고 및 변경신고,"5. 유전자치료기관 신고를 할 때, 수수료 10,000원은 어떻게 납부해야 하나요?"
인체유래물은행 변경신고 및 휴업·폐업 신고,"1. 인체유래물은행을 운영하고 있는데, 중요한 사항을 변경하려면 어떤 서류를 제출해야 하는지 궁금합니다."
인체유래물은행 변경신고 및 휴업·폐업 신고,"2. 인체유래물은행을 휴업하고자 할 때, 보관 중인 인체유래물 등의 처리계획서는 어떻게 작성해야 하나요?"
인체유래물은행 변경신고 및 휴업·폐업 신고,3. 인체유래물은행 폐업 신고를 하려면 인체유래물은행 개설허가증 원본 외에 어떤 서류가 필요한가요?
인체유래물은행 변경신고 및 휴업·폐업 신고,"4. 인체유래물은행 변경신고서를 질병관리청장에게 제출할 때, 제출 방법은 우편과 인터넷 중 어떤 방법이 더 효율적인가요?"
인체유래물은행 변경신고 및 휴업·폐업 신고,"5. 인체유래물은행의 휴업·폐업 신고는 세무서에도 제출해야 한다고 들었는데, 이 신고서와 함께 제출해야 하는 서류는 무엇인지 알고 싶습니다."
인체유래물은행 개설허가 신청,"1. 인체유래물은행 개설허가를 신청하려고 하는데, 시설과 인력 현황을 적은 서류는 어떤 형식으로 작성해야 하나요?"
인체유래물은행 개설허가 신청,"2. 인체유래물은행 개설허가를 위해 기관위원회 협약서를 제출해야 하는데, 이 협약서에는 어떤 내용이 포함되어야 하나요?"
인체유래물은행 개설허가 신청,3. 인체유래물은행 개설허가 신청 시 보관 중인 인체유래물의 현황을 적은 서류는 어떻게 작성해야 하는지 궁금합니다.
인체유래물은행 개설허가 신청,4. 인체유래물은행 개설허가를 신청할 때 필요한 사업계획서는 어떤 요소를 포함해야 하는지 알고 싶습니다.
인체유래물은행 개설허가 신청,"5. 인체유래물은행 개설허가 신청 시 수수료가 10,000원인데, 이 수수료는 어떤 방법으로 납부해야 하나요?"
유전자검사기관 신고 및 변경신고,"1. 유전자검사기관으로 신규 신고를 하려는데, 의료기관임을 확인할 수 있는 서류는 어떤 것을 제출해야 하나요?"
유전자검사기관 신고 및 변경신고,"2. 유전자검사기관 변경신고를 하려고 하는데, 변경사항을 확인할 수 있는 서류는 구체적으로 어떤 것이 필요한가요?"
유전자검사기관 신고 및 변경신고,"3. 유전자검사기관 신고를 위해 유전자검사서비스 제공계획서를 제출해야 하는 경우, 어떤 내용을 포함해야 하는지 궁금합니다."
유전자검사기관 신고 및 변경신고,"4. 유전자검사기관 신고를 위한 수수료가 10,000원이라고 들었는데, 이 수수료는 어떻게 납부해야 하나요?"
유전자검사기관 신고 및 변경신고,"5. 유전자검사기관 신고를 접수한 후, 처리까지 총 30일이 걸린다고 하는데, 이 과정에서 어떤 추가 서류가 필요할 수 있는지 알고 싶습니다."
유전자검사기관 휴업·폐업 신고,"1. 유전자검사기관을 휴업하고자 하는데, 휴업·폐업신고서를 질병관리청장에게 제출할 때 어떤 서류가 필요한가요?"
유전자검사기관 휴업·폐업 신고,"2. 유전자검사기관을 폐업하려고 하는데, 유전자검사기관 신고확인증 원본을 제출해야 한다고 들었습니다. 이 서류를 어떻게 준비해야 하나요?"
유전자검사기관 휴업·폐업 신고,3. 유전자검사기관의 휴업·폐업신고서를 인터넷으로 제출하려면 어떤 절차를 따라야 하는지 궁금합니다.
유전자검사기관 휴업·폐업 신고,"4. 유전자검사기관을 폐업할 경우, 검사대상물 및 유전정보의 보관현황 및 처리계획서를 어떻게 작성해야 하는지 안내받을 수 있을까요?"
유전자검사기관 휴업·폐업 신고,"5. 유전자검사기관의 휴업·폐업신고를 할 때 수수료가 없다고 들었는데, 이 점에 대해 더 자세히 설명해 주실 수 있나요?"
[배아][체세포복제배아][단성생식배아]연구계획 승인 및 변경승인 신청,"1. 제가 등록한 배아 연구기관에서 연구계획을 변경하려고 하는데, 변경승인 신청을 위해 필요한 서류는 무엇인지 알고 싶습니다."
[배아][체세포복제배아][단성생식배아]연구계획 승인 및 변경승인 신청,"2. 신규 배아 연구계획 승인을 신청하고자 하는데, 연구계획서에 포함해야 할 내용은 어떤 것들이 있는지 궁금합니다."
[배아][체세포복제배아][단성생식배아]연구계획 승인 및 변경승인 신청,"3. 배아 연구를 위한 승인을 신청할 때, 수수료가 10,000원이라고 들었는데, 이 수수료는 어떻게 납부해야 하나요?"
[배아][체세포복제배아][단성생식배아]연구계획 승인 및 변경승인 신청,"4. 배아 연구계획 승인을 신청한 후, 처리 기간이 90일이라고 하는데, 이 기간 동안 어떤 절차가 진행되는지 설명해 주실 수 있나요?"
[배아][체세포복제배아][단성생식배아]연구계획 승인 및 변경승인 신청,"5. 연구계획 변경승인을 신청하려고 하는데, 기관위원회의 심의결과 서류는 어떻게 준비해야 하는지 조언해 주실 수 있나요?"
배아생성의료기관 지정신청,"1. 체외수정시술을 위한 배아생성의료기관 지정을 신청하고 싶은데, 필요한 구비서류는 어떤 것들이 있는지 알고 싶습니다."
배아생성의료기관 지정신청,2. 배아생성의료기관 지정신청을 위해 시설 및 인력 현황을 기재한 서류는 어떻게 작성해야 하는지 궁금합니다.
배아생성의료기관 지정신청,3. 배아생성의료기관으로 지정받기 위해 기관생명윤리심의위원회 구성 및 운영 사항을 기재한 서류는 어떤 형식으로 제출해야 하나요?
배아생성의료기관 지정신청,"4. 배아생성의료기관 지정신청 시 수수료가 10,000원이라고 들었는데, 이 수수료는 어떻게 납부해야 하는지 알고 싶습니다."
배아생성의료기관 지정신청,"5. 체외수정 방법을 적은 서류를 제출해야 하는데, 이 서류에는 어떤 내용을 포함해야 하는지 구체적으로 설명해 주실 수 있나요?"
응급환자이송업의 휴업·폐업·재개업 신고,"1. 응급환자 이송업을 운영하고 있는데, 사업을 일시적으로 휴업하고자 할 경우 어떤 절차를 따라야 하나요?"
응급환자이송업의 휴업·폐업·재개업 신고,2. 응급환자 이송업의 폐업 신고를 하려면 어떤 서류를 제출해야 하는지 궁금합니다.
응급환자이송업의 휴업·폐업·재개업 신고,3. 응급환자 이송업의 재개업 신고를 하려면 응급이송업허가증 외에 추가로 필요한 서류가 있는지 알고 싶습니다.
응급환자이송업의 휴업·폐업·재개업 신고,"4. 응급환자 이송업의 휴업 신고를 세무서에 제출할 때, 부가가치세법 시행령에 따라 어떤 양식을 사용해야 하나요?"
응급환자이송업의 휴업·폐업·재개업 신고,"5. 응급환자 이송업의 폐업 신고를 인터넷으로 진행하고 싶은데, 어떤 방법으로 접근해야 하는지 안내받고 싶습니다."
응급환자이송업 영업자지위승계신고,"1. 응급환자 이송업을 운영하던 아버지가 최근에 사망하셨는데, 영업자 지위 승계를 신고하기 위해 어떤 서류를 제출해야 하나요?"
응급환자이송업 영업자지위승계신고,"2. 제가 응급환자 이송업을 양수받으려는데, 영업자 지위 승계 신고를 위해 양도계약서와 양도인의 인감증명서를 어떻게 준비해야 할까요?"
응급환자이송업 영업자지위승계신고,"3. 법인으로 운영하던 응급환자 이송업체가 합병되었는데, 영업자 지위 승계를 신고하기 위해 필요한 합병계약서의 양식은 어디에서 받을 수 있나요?"
응급환자이송업 영업자지위승계신고,"4. 응급환자 이송업의 영업자 지위를 승계하려고 하는데, 경락확인서와 같은 영업시설 인수 증명 서류는 어떤 형식으로 준비해야 하나요?"
응급환자이송업 영업자지위승계신고,"5. 응급환자 이송업체의 지위를 승계하기 위해 신고를 하려는데, 가족관계증명서는 어떤 경우에만 제출해야 하는지 궁금합니다."
응급구조사 자격증 재교부,"1. 응급구조사 자격증을 분실했는데, 재교부를 받기 위해 필요한 사유서는 어떻게 작성해야 하나요?"
응급구조사 자격증 재교부,"2. 응급구조사 자격증이 심하게 훼손되어 재발급을 신청하려고 하는데, 훼손된 자격증을 반드시 제출해야 하나요?"
응급구조사 자격증 재교부,"3. 응급구조사 자격증 재교부를 위해 사진을 제출해야 하는데, 사진의 규격은 어떻게 되며, 어떤 조건을 충족해야 하나요?"
응급구조사 자격증 재교부,"4. 응급구조사 자격증 재교부를 신청할 때 수수료가 2000원이라고 들었는데, 이 수수료는 어떻게 납부하나요?"
응급구조사 자격증 재교부,"5. 응급구조사 자격증 재교부 신청을 위해 보건복지부 운영지원과에 방문할 경우, 처리 기간은 얼마나 걸리나요?"
응급환자이송업 허가증 재발급,"1. 응급환자이송업 허가증을 분실했는데, 사유서를 어떻게 작성해야 하는지 궁금합니다."
응급환자이송업 허가증 재발급,"2. 심하게 훼손된 응급환자이송업 허가증을 재발급받으려면 원래 허가증을 제출해야 하나요, 아니면 사진으로도 가능한가요?"
응급환자이송업 허가증 재발급,"3. 응급환자이송업 허가증 재발급 신청을 위해 방문 접수할 때, 어떤 서류를 반드시 지참해야 하나요?"
응급환자이송업 허가증 재발급,"4. 응급환자이송업 허가증 재발급 신청을 인터넷으로 할 경우, 어떤 양식을 다운로드 받아야 하는지 알고 싶습니다."
응급환자이송업 허가증 재발급,"5. 응급환자이송업 허가증을 재발급받기 위해 대리인이 신청할 수 있는지, 이 경우 필요한 서류는 무엇인지 궁금합니다."
응급환자이송업 변경허가(신고),"1. 응급환자이송업의 허가를 변경하고 싶은데, 변경허가 신청서 외에 어떤 구비서류가 필요한가요?"
응급환자이송업 변경허가(신고),"2. 응급환자이송업의 변경신고를 하려면, 허가증 외에 추가로 제출해야 할 서류가 있는지 궁금합니다."
응급환자이송업 변경허가(신고),"3. 응급환자이송업의 허가사항을 변경할 때, 변경허가를 신청하면 처리 기간이 얼마나 걸리는지 알고 싶습니다."
응급환자이송업 변경허가(신고),"4. 응급환자이송업의 허가를 변경하려고 하는데, 방문 접수 외에 인터넷으로도 신청할 수 있는지 확인하고 싶습니다."
응급환자이송업 변경허가(신고),5. 응급환자이송업의 변경허가를 받기 위해서는 어떤 법령에 근거하여 신청해야 하는지 알고 싶습니다.
응급환자이송업허가,"1. 응급환자이송업허가를 신청하려고 하는데, 사업계획서 외에 어떤 구비서류를 제출해야 하는지 궁금합니다."
응급환자이송업허가,2. 응급환자이송업허가를 받기 위해 차고를 설치할 수 있는 토지의 사용권을 증명하는 서류는 어떻게 준비해야 하나요?
응급환자이송업허가,"3. 응급환자이송업허가 신청 시, 법인 설립을 위한 정관을 공증받아야 하는데, 이 과정은 어떻게 진행되나요?"
응급환자이송업허가,"4. 응급환자이송업허가를 신청할 때, 사업용 고정자산의 총액 및 내용을 기재한 서류는 어떤 형식으로 작성해야 하는지 알고 싶습니다."
응급환자이송업허가,"5. 응급환자이송업허가 신청서를 제출하려고 하는데, 수수료 20,000원을 납부하는 방법은 어떤 것이 있는지 설명해 주실 수 있나요?"
응급의료센터 및 응급의료기관 지정,"1. 제가 운영하는 병원이 응급의료센터로 지정받고 싶은데, 응급의료센터 지정 신청서 외에 어떤 구비서류가 필요한가요?"
응급의료센터 및 응급의료기관 지정,"2. 권역응급의료센터로 지정받기 위해서는 응급의료서비스 수준 향상을 위한 계획서도 제출해야 한다고 들었는데, 이 계획서는 어떤 내용을 포함해야 하나요?"
응급의료센터 및 응급의료기관 지정,"3. 응급의료기관으로 지정받기 위해서는 응급의료시설의 도면과 운영계획서를 제출해야 하는데, 이 서류들은 어떤 형식으로 준비해야 하나요?"
응급의료센터 및 응급의료기관 지정,"4. 응급의료센터 지정을 위한 신청을 방문 접수하려고 하는데, 보건복지부 응급의료과의 접수처는 어디인가요?"
응급의료센터 및 응급의료기관 지정,5. 전문응급의료센터로 지정받기 위해서는 어떤 전문분야의 응급의료시설 도면을 제출해야 하는지 궁금합니다.
의료기기 허가증 등 갱신신청,"1. 의료기기 허가증 갱신신청을 하려고 하는데, 제출해야 할 허가증 또는 인증서는 어떤 형식으로 준비해야 하나요?"
의료기기 허가증 등 갱신신청,2. 의료기기 허가증을 갱신하기 위해 식품의약품안전처에 방문 신청을 하려면 어떤 절차를 따라야 하나요?
의료기기 허가증 등 갱신신청,"3. 의료기기 허가증 갱신신청을 인터넷으로 진행하고 싶은데, 어떤 웹사이트를 통해 신청할 수 있나요?"
의료기기 허가증 등 갱신신청,"4. 의료기기 허가증 갱신신청을 위해 필요한 서류가 허가증 또는 인증서 하나뿐이라면, 그 외에 추가로 제출해야 할 서류는 없나요?"
의료기기 허가증 등 갱신신청,"5. 의료기기 허가증 갱신신청의 처리 기간이 14일이라고 하는데, 이 기간 동안 신청 진행 상황을 어떻게 확인할 수 있나요?"
건강보험 사업장(기관) 변경신고,"1. 최근에 사업장 명칭을 변경했는데, 건강보험 사업장 변경신고를 위해 어떤 절차를 따라야 하는지 궁금합니다."
건강보험 사업장(기관) 변경신고,"2. 사업장 소재지를 변경하려고 하는데, 건강보험 사업장 변경신고는 어떻게 진행해야 하나요?"
건강보험 사업장(기관) 변경신고,3. 건강보험 사업장 변경신고를 위해 필요한 서류가 따로 있는지 알고 싶습니다.
건강보험 사업장(기관) 변경신고,"4. 건강보험 사업장 변경신고를 하려면 방문, 우편, FAX, EDI, 인터넷 중 어떤 방법이 가장 적합한지 추천해 주실 수 있나요?"
건강보험 사업장(기관) 변경신고,5. 건강보험 사업장 변경신고를 제출한 후 처리까지 소요되는 기간은 얼마나 되는지 알고 싶습니다.
건강보험 직장가입자 보수월액 변경,"1. 제가 운영하는 사업장에서 직장가입자의 보수월액을 변경하려고 하는데, 국민건강보험 직장가입자 보수월액 변경신청서를 어떻게 작성해야 하나요?"
건강보험 직장가입자 보수월액 변경,"2. 건강보험 사업주로서 직장가입자의 보수월액 변경을 신청할 때, 어떤 방법으로 접수할 수 있는지 궁금합니다. 방문이나 우편 중 어떤 방법이 더 적합한가요?"
건강보험 직장가입자 보수월액 변경,"3. 직장가입자의 보수월액을 변경하기 위해 신청서를 제출할 때, 수수료가 없다고 들었는데, 이 점을 확인할 수 있는 공식적인 자료가 있을까요?"
건강보험 직장가입자 보수월액 변경,"4. 건강보험 직장가입자 보수월액 변경을 신청하려고 하는데, 신청서 양식은 어디에서 다운로드 받을 수 있는지 알고 싶습니다."
건강보험 직장가입자 보수월액 변경,"5. 직장가입자의 보수월액 변경 신청을 위해 필요한 구비서류가 없다고 하셨는데, 혹시 추가로 알아야 할 사항이 있는지 궁금합니다."
건강보험 사업장 탈퇴신고,"1. 폐업으로 인해 건강보험 사업장 탈퇴신고를 하려는데, 사업장을 탈퇴한 사실을 입증할 수 있는 서류는 어떤 것이 필요한가요?"
건강보험 사업장 탈퇴신고,"2. 건강보험 사업장 탈퇴신고를 위해 방문 접수를 하려고 하는데, 국민건강보험공단지사에 제출해야 할 건강보험 사업장 탈퇴신고서는 어디서 받을 수 있나요?"
건강보험 사업장 탈퇴신고,"3. 합병으로 인해 건강보험 사업장 탈퇴신고를 하려면, 탈퇴신고서 외에 추가로 제출해야 할 서류가 있는지 궁금합니다."
건강보험 사업장 탈퇴신고,"4. 건강보험 사업장 탈퇴신고를 인터넷으로 하려면, 어떤 절차를 따라야 하는지 자세히 알고 싶습니다."
건강보험 사업장 탈퇴신고,"5. 폐업으로 인한 건강보험 사업장 탈퇴신고를 대리인이 대신하려고 하는데, 대리인 신청이 가능한지 확인하고 싶습니다."
국민연금 추납보험료 납부신청,"1. 국민연금 추납보험료 납부신청을 하려고 하는데, 혼인관계증명서를 제출해야 하는 경우 어떤 서류가 필요한가요?"
국민연금 추납보험료 납부신청,"2. 국민연금 추납보험료를 방문하여 신청하고 싶은데, 신청서 양식은 어디에서 받을 수 있나요?"
국민연금 추납보험료 납부신청,"3. 국민연금 추납보험료 납부신청을 위해 인터넷으로 신청할 때, 필요한 서류는 무엇인지 궁금합니다."
국민연금 추납보험료 납부신청,4. 국민연금 추납보험료 납부신청을 하려면 혼인관계증명서 외에 다른 서류는 필요 없는지 확인하고 싶습니다.
국민연금 추납보험료 납부신청,"5. 국민연금 추납보험료를 신청한 후 처리 기간이 3일이라고 하는데, 이 기간은 언제부터 시작되는 건가요?"
건강보험 요양급여의 대상여부 확인신청,"1. 제가 부담한 요양비가 건강보험 요양급여의 대상에서 제외되는지 확인하고 싶어서 건강보험심사평가원에 신청하려고 하는데, 필요한 서류는 무엇인지 궁금합니다."
건강보험 요양급여의 대상여부 확인신청,"2. 건강보험 요양급여의 대상여부를 확인하기 위해 진료비 영수증과 주민등록등본을 제출해야 하는데, 이 서류들은 어디에 제출해야 하나요?"
건강보험 요양급여의 대상여부 확인신청,3. 건강보험 요양급여의 대상여부 확인신청을 하려면 어떤 방법으로 신청할 수 있는지 알고 싶습니다. 방문이나 인터넷 중 어떤 방법이 더 간편한가요?
건강보험 요양급여의 대상여부 확인신청,"4. 건강보험 요양급여의 대상여부 확인신청을 하려면 수수료가 없다고 들었는데, 혹시 다른 비용이 발생할 수 있는지 확인하고 싶습니다."
건강보험 요양급여의 대상여부 확인신청,"5. 건강보험 요양급여의 대상여부를 확인하기 위해 신청서를 작성할 때, 별지서식 17호의 2를 어떻게 구할 수 있는지 알려주실 수 있나요?"
건강보험 체납보험료 분할납부신청,"1. 건강보험료를 3회 이상 체납한 상태인데, 체납보험료 분할납부신청을 하려면 어떤 절차를 따라야 하나요?"
건강보험 체납보험료 분할납부신청,"2. 체납된 건강보험료를 분할납부하려고 하는데, 국민건강보험공단에 직접 방문해야 하나요, 아니면 전화나 FAX로도 신청할 수 있나요?"
건강보험 체납보험료 분할납부신청,3. 건강보험 체납보험료 분할납부신청을 위해 필요한 신청서는 어디서 받을 수 있나요?
건강보험 체납보험료 분할납부신청,"4. 제가 건강보험료를 3회 이상 체납했는데, 분할납부승인을 받기 위해서는 본인 신청만 가능한가요, 대리인도 신청할 수 있나요?"
건강보험 체납보험료 분할납부신청,"5. 건강보험 체납보험료 분할납부신청 시 수수료가 없다고 들었는데, 혹시 다른 비용이 발생할 가능성이 있나요?"
건강보험 급여제한여부 조회신청,"1. 최근에 병원에서 치료를 받았는데, 건강보험 급여제한 여부를 확인하고 싶습니다. 이 경우 어떤 절차를 통해 요양기관에서 상병 발생 경위를 통보해야 하나요?"
건강보험 급여제한여부 조회신청,"2. 건강보험 급여제한 여부를 조회하고 싶은데, 저는 대리인으로 신청할 수 있는 자격이 있는지 궁금합니다. 대리인 신청 시 필요한 서류가 있나요?"
건강보험 급여제한여부 조회신청,"3. 제가 병원에서 치료를 받았는데, 건강보험 급여제한 사유가 있을 경우 요양기관이 공단에 서면으로 통보해야 한다고 들었습니다. 이 통보는 어떤 방식으로 이루어지나요?"
건강보험 급여제한여부 조회신청,"4. 건강보험 급여제한 여부 조회신청을 위해 '급여제한여부조회서'를 제출해야 한다고 하는데, 이 서식은 어디에서 받을 수 있나요?"
건강보험 급여제한여부 조회신청,"5. 건강보험 급여제한 여부를 조회하기 위해 방문 신청을 하려는데, 국민건강보험공단지사에 가면 바로 처리되는 건가요? 처리 기간은 얼마나 걸리나요?"
외국인의 국민연금 지역가입자 자격취득신고,"1. 외국인으로서 국민연금 지역가입자 자격을 취득하고 싶습니다. 이 경우, 국민연금공단지사에 방문하여 어떤 절차를 따라야 하나요?"
외국인의 국민연금 지역가입자 자격취득신고,"2. 외국인으로서 국민연금 지역가입자 자격취득신고를 하려면, 국민연금법 시행규칙에 명시된 별지서식 33호를 어떻게 작성해야 하는지 궁금합니다."
외국인의 국민연금 지역가입자 자격취득신고,"3. 외국인으로서 국민연금 지역가입자 자격을 취득하기 위해 신고를 하려는데, 수수료가 없다고 하니 비용 부담 없이 진행할 수 있는지 확인하고 싶습니다."
외국인의 국민연금 지역가입자 자격취득신고,"4. 외국인으로서 국민연금 지역가입자 자격취득신고를 우편으로 제출하려고 하는데, 국민연금정책과에 보내야 할 주소가 어떻게 되는지 알고 싶습니다."
외국인의 국민연금 지역가입자 자격취득신고,"5. 외국인으로서 국민연금 지역가입자 자격을 취득하기 위해 신고를 하려면, 본인이 직접 신청해야 하는지 아니면 대리인을 통해서도 가능할지 궁금합니다."
국민연금보험료 납부 예외·재개 신고,"1. 제가 최근에 병가로 인해 국민연금보험료 납부예외를 신청하려고 하는데, 어떤 서류를 제출해야 하나요?"
국민연금보험료 납부 예외·재개 신고,2. 지역가입자로서 국민연금보험료 납부예외를 신청하고 싶습니다. 이 경우 어떤 절차를 따라야 하는지 궁금합니다.
국민연금보험료 납부 예외·재개 신고,"3. 국민연금보험료 납부예외를 받은 후, 다시 납부를 재개하고자 할 때 필요한 서류는 무엇인지 알고 싶습니다."
국민연금보험료 납부 예외·재개 신고,4. 제가 대리인으로서 국민연금보험료 납부예외 신고를 하려면 어떤 서류를 준비해야 하는지 안내받을 수 있을까요?
국민연금보험료 납부 예외·재개 신고,5. 국민연금보험료 납부예외 신청을 위해 진단서 외에 추가로 제출해야 할 서류가 있는지 확인하고 싶습니다.
국민연금 보험료 납부기한 연장신청,"1. 최근에 갑작스러운 질병으로 인해 국민연금 보험료를 납부하지 못했는데, 이 경우 국민연금 보험료 납부기한 연장신청을 어떻게 진행해야 하나요?"
국민연금 보험료 납부기한 연장신청,"2. 제가 납부기한 연장신청을 하려면, 국민연금법 시행규칙에 따른 보험료 납부기한연장신청서 외에 어떤 서류를 제출해야 하나요?"
국민연금 보험료 납부기한 연장신청,"3. 국민연금 보험료를 납부하지 못한 이유가 제 책임이 아닌 경우, 납부기한 연장신청을 위해 어떤 증빙서류를 준비해야 하는지 궁금합니다."
국민연금 보험료 납부기한 연장신청,"4. 국민연금 보험료 납부기한 연장신청을 위해 방문 접수할 때, 국민연금정책과에 직접 가야 하는지 아니면 다른 절차가 있는지 알고 싶습니다."
국민연금 보험료 납부기한 연장신청,"5. 국민연금 보험료 납부기한 연장신청을 할 때, 수수료가 없다는 것은 어떤 의미인지, 혹시 다른 비용이 발생할 가능성이 있는지 설명해 주실 수 있나요?"
국민연금 보험료 분기납·선납 신청,"1. 농업인으로서 국민연금 보험료를 분기납으로 신청하고 싶은데, 어떤 절차를 따라야 하나요?"
국민연금 보험료 분기납·선납 신청,"2. 국민연금 보험료를 선납하고자 할 때, 신청서는 어디에서 받을 수 있나요?"
국민연금 보험료 분기납·선납 신청,"3. 국민연금 보험료 분기납 신청을 위해 본인이 직접 방문해야 하는지, 대리인을 통해 신청할 수 있는지 궁금합니다."
국민연금 보험료 분기납·선납 신청,"4. 국민연금 보험료 분기납 신청을 위해 수수료가 없다고 들었는데, 혹시 다른 비용이 발생할 가능성이 있는지 알고 싶습니다."
국민연금 보험료 분기납·선납 신청,"5. 국민연금 보험료 분기납 신청을 인터넷으로 진행할 수 있는 방법이 궁금한데, 어떤 절차를 따라야 하나요?"
국민연금 반납금 납부신청,"1. 국민연금 반환일시금을 수령한 후 가입자 자격을 재 취득했는데, 국민연금 반납금 납부신청을 하려면 어떤 절차를 따라야 하나요?"
국민연금 반납금 납부신청,2. 국민연금 반납금 납부신청을 위해 필요한 반납금 납부신청서는 어디에서 받을 수 있나요?
국민연금 반납금 납부신청,"3. 국민연금 반환일시금을 받은 후 다시 가입자 자격을 얻었는데, 국민연금 반납금 납부신청을 위해 방문해야 할 국민연금공단 지사는 어떻게 찾을 수 있나요?"
국민연금 반납금 납부신청,"4. 국민연금 반납금 납부신청을 우편으로 제출하고자 하는데, 접수 후 처리 기간은 얼마나 걸리나요?"
국민연금 반납금 납부신청,"5. 국민연금 반납금 납부신청을 하려면 수수료가 없다고 들었는데, 혹시 다른 비용이 발생할 가능성은 없나요?"
국민연금 가입자 자격확인청구,"1. 국민연금 가입자 자격 확인을 청구하고 싶은데, 청구서를 어디서 받을 수 있나요?"
국민연금 가입자 자격확인청구,"2. 제가 국민연금 가입자였던 시절의 자격 변동을 확인하고 싶은데, 방문 신청 시 어떤 절차를 따라야 하나요?"
국민연금 가입자 자격확인청구,3. 국민연금 가입자 자격확인청구를 인터넷으로 신청하려면 어떤 방법으로 진행해야 하는지 궁금합니다.
