기관유형,기관유형별분류,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소
지자체,7읍면동_면,경상북도,경상북도 의성군 구천면사무소,구천면사무소,054-830-5242,37374,경상북도 의성군 구천면 소보안계로 1601 (유산리)
지자체,7읍면동_면,경상북도,경상북도 의성군 금성면사무소,금성면사무소,054-830-5162,37371,경상북도 의성군 금성면 탑리길 115 (대리리)
지자체,7읍면동_면,경상북도,경상북도 의성군 다인면사무소,다인면사무소,054-830-5332,37327,경상북도 의성군 다인면 서릉길 37 (서릉리)
지자체,7읍면동_면,경상북도,경상북도 의성군 단밀면사무소,단밀면사무소,054-830-5262,37362,경상북도 의성군 단밀면 중동단밀로 949 (속암리)
지자체,7읍면동_면,경상북도,경상북도 의성군 단북면사무소,단북면사무소,054-830-5282,37364,경상북도 의성군 단북면 단북다인로 168 (이연리)
지자체,7읍면동_면,경상북도,경상북도 의성군 단촌면사무소,단촌면사무소,054-830-5042,37347,경상북도 의성군 단촌면 장터길 23 (하화리)
지자체,7읍면동_면,경상북도,경상북도 의성군 봉양면사무소,봉양면사무소,054-830-5192,37314,경상북도 의성군 봉양면 도리원3길 31 (화전리)
지자체,7읍면동_면,경상북도,경상북도 의성군 비안면사무소,비안면사무소,054-830-5222,37311,경상북도 의성군 비안면 강변길 59 (이두리)
지자체,7읍면동_면,경상북도,경상북도 의성군 사곡면사무소,사곡면사무소,054-830-5102,37306,경상북도 의성군 사곡면 의성사곡로 973 (양지리)
지자체,7읍면동_면,경상북도,경상북도 의성군 신평면사무소,신평면사무소,054-830-5362,37318,경상북도 의성군 신평면 봉호로 2454 (교안리)
지자체,7읍면동_면,경상북도,경상북도 의성군 안계면사무소,안계면사무소,054-830-5302,37324,경상북도 의성군 안계면 안계길 114 (용기리)
지자체,7읍면동_면,경상북도,경상북도 의성군 안사면사무소,안사면사무소,054-830-5402,37321,경상북도 의성군 안사면 안신로 645 (안사리)
지자체,7읍면동_면,경상북도,경상북도 의성군 안평면사무소,안평면사무소,054-830-5382,37349,경상북도 의성군 안평면 안평의성로 36 (박곡리)
지자체,7읍면동_면,경상북도,경상북도 의성군 옥산면사무소,옥산면사무소,054-830-5082,38321,경상북도 의성군 옥산면 신감옥산로 1180 (구성리)
지자체,7읍면동_면,경상북도,경상북도 의성군 점곡면사무소,점곡면사무소,054-830-5062,38302,경상북도 의성군 점곡면 점곡길 73 (서변리)
지자체,7읍면동_면,경상북도,경상북도 의성군 춘산면사무소,춘산면사무소,054-830-5122,38362,경상북도 의성군 춘산면 금성현서로 1481 (옥정리)
지자체,기술센터,경상북도,경상북도 의성군 농업기술센터,농업기술센터,054-830-6710,39819,경상북도 의성군 봉양면 경북대로 5225 (분토리)
지자체,박물관,경상북도,경상북도 의성군 의성조문국박물관,의성조문국박물관,054-830-6909,38099,경상북도 의성군 금성면 초전1길 83 (초전리)
지자체,보건_보건소,경상북도,경상북도 의성군 보건소,보건소,054-830-6660,37343,경상북도 의성군 의성읍 구봉길 228 (도서리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 가음보건지소,가음보건지소,054-830-6637,37303,경상북도 의성군 가음면 금성현서로 455 (장리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 구천보건지소,구천보건지소,054-830-6641,37374,경상북도 의성군 구천면 소보안계로 1603 (유산리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 금성보건지소,금성보건지소,054-830-6638,37371,경상북도 의성군 금성면 동부로 2402 (대리리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 다인보건지소,다인보건지소,054-830-6645,37327,경상북도 의성군 다인면 서릉1길 25-21 (서릉리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 단밀보건지소,단밀보건지소,054-830-6642,37362,경상북도 의성군 단밀면 중동단밀로 965 (속암리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 단북보건지소,단북보건지소,054-830-6643,37364,경상북도 의성군 단북면 단북다인로 168 (이연리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 단촌보건지소,단촌보건지소,054-830-6632,37347,경상북도 의성군 단촌면 장터길 23 (하화리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 봉양보건지소,봉양보건지소,054-830-6639,37314,경상북도 의성군 봉양면 도리원3길 31 (화전리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 비안보건지소,비안보건지소,054-830-6640,37309,경상북도 의성군 비안면 강변길 59 (이두리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 사곡보건지소,사곡보건지소,054-830-6635,37306,경상북도 의성군 사곡면 의성사곡로 966 (양지리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 신평보건지소,신평보건지소,054-830-6646,37318,경상북도 의성군 신평면 봉호로 2446-3 (교안리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 안계보건지소,안계보건지소,054-830-6644,37324,경상북도 의성군 안계면 서부로 1776-40 (용기리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 안사보건지소,안사보건지소,054-830-6648,37325,경상북도 의성군 안사면 안신로 645 (안사리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 안평보건지소,안평보건지소,054-830-6647,37348,경상북도 의성군 안평면 기도길 14 (박곡리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 옥산보건지소,옥산보건지소,054-830-6634,38321,경상북도 의성군 옥산면 신감옥산로 1226 (정자리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 점곡보건지소,점곡보건지소,054-830-6633,38302,경상북도 의성군 점곡면 명고길 676 (서변리)
지자체,보건_보건지소,경상북도,경상북도 의성군 보건소 춘산보건지소,춘산보건지소,054-830-6636,38362,경상북도 의성군 춘산면 금성현서로 1481 (옥정리)
지자체,소방_119_센터,경상북도,경상북도 의성소방서 119구조구급센터,119구조구급센터,054-830-7771,37311,경상북도 의성군 봉양면 경북대로 4741
지자체,소방_119_센터,경상북도,경상북도 의성소방서 군위119안전센터,군위119안전센터,054-830-7831,37331,대구광역시 군위군 군위읍 군위공단길 65
지자체,소방_119_센터,경상북도,경상북도 의성소방서 봉양119안전센터,봉양119안전센터,054-830-7801,39049,경상북도 의성군 봉양면 경북대로 4741
지자체,소방_119_센터,경상북도,경상북도 의성소방서 안계119안전센터,안계119안전센터,054-830-7821,38337,경상북도 의성군 안계면 안계길 100
지자체,소방_119_센터,경상북도,경상북도 의성소방서 의성119안전센터,의성119안전센터,054-830-7811,38362,경상북도 의성군 의성읍 홍술로 187
지자체,소방_119_센터,경상북도,경상북도 의성소방서 의흥119안전센터,의흥119안전센터,054-830-7841,38337,대구광역시 군위군 의흥면 읍내길 23
지자체,소방_소방서,경상북도,경상북도 의성소방서,의성소방서,054-830-7701,37921,경상북도 의성군 봉양면 경북대로 4741
지자체,4시군구_군,경상북도,경상북도 청송군청,청송군청,054-873-2291,37705,경상북도 청송군 청송읍 군청로 51
지자체,6읍면동_읍,경상북도,경상북도 청송군 청송읍사무소(임시),청송읍사무소,054-873-2346,37433,경상북도 청송군 청송읍 금곡1길 28
지자체,7읍면동_면,경상북도,경상북도 청송군 부남면사무소,부남면사무소,054-872-3405,37405,경상북도 청송군 부남면 대전로 119
지자체,7읍면동_면,경상북도,경상북도 청송군 주왕산면사무소,주왕산면사무소,054-873-2805,37416,경상북도 청송군 주왕산면 이전앞길 1
지자체,7읍면동_면,경상북도,경상북도 청송군 안덕면사무소,안덕면사무소,054-872-0005,37456,경상북도 청송군 안덕면 안덕로 82
지자체,7읍면동_면,경상북도,경상북도 청송군 진보면사무소,진보면사무소,054-874-3001,37462,경상북도 청송군 진보면 진안동2길 4-10
지자체,7읍면동_면,경상북도,경상북도 청송군 파천면사무소,파천면사무소,054-872-3205,39852,경상북도 청송군 파천면 청송로 5544
지자체,7읍면동_면,경상북도,경상북도 청송군 현동면사무소,현동면사무소,054-872-8004,39914,경상북도 청송군 현동면 청송로 2647
지자체,7읍면동_면,경상북도,경상북도 청송군 현서면사무소,현서면사무소,054-872-5005,39859,경상북도 청송군 현서면 구산동로 27
지자체,기술센터,경상북도,경상북도 청송군 농업기술센터,농업기술센터,054-873-2440,36426,경상북도 청송군 청송읍 주왕산로 177
지자체,도서관,경상북도,경상북도 청송군 진보공공도서관,진보공공도서관,054-870-6591,40138,경상북도 청송군 진보면 진보로 183-15
지자체,보건_보건지소,경상북도,경상북도 청송군 보건의료원 부남보건지소,부남보건지소,054-870-7410,37405,경상북도 청송군 부남면 대전로 117
지자체,보건_보건지소,경상북도,경상북도 청송군 보건의료원 주왕산보건지소,주왕산보건지소,054-870-7400,37456,경상북도 청송군 주왕산면 이전새마을길 13
지자체,보건_보건지소,경상북도,경상북도 청송군 보건의료원 안덕보건지소,안덕보건지소,054-870-7440,37462,경상북도 청송군 안덕면 안덕로 80
지자체,보건_보건지소,경상북도,경상북도 청송군 보건의료원 진보보건지소,진보보건지소,054-870-7450,37936,경상북도 청송군 진보면 진보로 181
지자체,보건_보건지소,경상북도,경상북도 청송군 보건의료원 현동보건지소,현동보건지소,054-870-7420,37857,경상북도 청송군 현동면 도평1길 3
지자체,보건_보건지소,경상북도,경상북도 청송군 보건의료원 현서보건지소,현서보건지소,054-870-7430,37926,경상북도 청송군 현서면 구산북로 90
지자체,보건_의료원,경상북도,경상북도 청송군 보건의료원,보건의료원,054-870-7100,39045,경상북도 청송군 청송읍 의료원길 19
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 관리보건진료소,관리보건진료소,054-870-7490,37454,경상북도 청송군 파천면 청송로 5548-13
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 구천보건진료소,구천보건진료소,054-870-7484,37414,경상북도 청송군 부남면 안평길 7
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 내룡보건진료소,내룡보건진료소,054-870-7482,37439,경상북도 청송군 주왕산면 팔각산로 17
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 성재보건진료소,성재보건진료소,054-870-7485,37411,경상북도 청송군 안덕면 성덕댐로 1359
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 신기보건진료소,신기보건진료소,054-870-7491,37464,경상북도 청송군 파천면 신기길 19
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 신촌보건진료소,신촌보건진료소,054-870-7481,37449,경상북도 청송군 진보면 신촌1길 4-1
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 월정보건진료소,월정보건진료소,054-870-7486,38538,경상북도 청송군 현서면 청송로 346-1
지자체,보건_진료소,경상북도,경상북도 청송군 보건의료원 지소보건진료소,지소보건진료소,054-870-7488,38538,경상북도 청송군 안덕면 백석탄로 487-9
지자체,4시군구_군,경상북도,경상북도 영양군청,영양군청,054-682-2241,36323,경상북도 영양군 영양읍 군청길 37
지자체,6읍면동_읍,경상북도,경상북도 영양군 영양읍행정복지센터,영양읍행정복지센터,054-680-5431,36822,경상북도 영양군 영양읍 군청길 53
지자체,7읍면동_면,경상북도,경상북도 영양군 석보면사무소,석보면사무소,054-680-5921,36548,경상북도 영양군 석보면 원리3길 3
지자체,7읍면동_면,경상북도,경상북도 영양군 수비면사무소,수비면사무소,054-680-5821,36507,경상북도 영양군 수비면 한티로 503
지자체,7읍면동_면,경상북도,경상북도 영양군 일월면사무소,일월면사무소,054-680-5721,36171,경상북도 영양군 일월면 영양로 2419
지자체,7읍면동_면,경상북도,경상북도 영양군 입암면사무소,입암면사무소,054-680-5521,36044,경상북도 영양군 입암면 조기리길 10
지자체,7읍면동_면,경상북도,경상북도 영양군 청기면사무소,청기면사무소,054-680-5621,36004,경상북도 영양군 청기면 청기1길 9-6
지자체,기술센터,경상북도,경상북도 영양군 농업기술센터,농업기술센터,054-680-5211,36819,경상북도 영양군 영양읍 영양창수로 339
지자체,보건_보건소,경상북도,경상북도 영양군 보건소,보건소,054-680-5151,36822,경상북도 영양군 영양읍 동서대로 82
지자체,소방_119_센터,경상북도,경상북도 안동소방서 영양119안전센터,영양119안전센터,054-682-3119,36546,경상북도 영양군 영양읍 군민회관길 42-14
지자체,보건_보건지소,경상북도,경상북도 영양군 입암보건지소,입암보건지소,054-680-5550,36548,경상북도 입암면 조기리길 18
지자체,보건_보건지소,경상북도,경상북도 영양군 청기보건지소,청기보건지소,054-680-5650,36507,경상북도 영양군 청기면 청기2길2
지자체,보건_보건지소,경상북도,경상북도 영양군 일월보건지소,일월보건지소,054-680-5750,36515,경상북도 영양군 일월면 영양로 2401
지자체,보건_보건지소,경상북도,경상북도 영양군 수비보건지소,수비보건지소,054-680-5850,36521,경상북도 영양군 수비면 한티로 479-5
지자체,보건_보건지소,경상북도,경상북도 영양군 석보보건지소,석보보건지소,054-680-5950,36560,경상북도 영양군 석보면 두들마을길 51
지자체,보건_진료소,경상북도,경상북도 영양군 대천보건진료소,대천보건진료소,054-683-4972,36544,경상북도 영양군 입암면 선바위로 460
지자체,보건_진료소,경상북도,경상북도 영양군 화매보건진료소,화매보건지료소,054-682-8852,36564,경상북도 영양군 석보면 석보로 1189
지자체,보건_진료소,경상북도,경상북도 영양군 용화보건진료소,용화보건진료소,054-683-0705,36509,경상북도 영양군 일월면 영양로 3773
지자체,보건_진료소,경상북도,경상북도 영양군 무창보건진료소,무창보건진료소,054-683-0205,36529,경상북도 영양군 영양읍 화무로 1988
지자체,보건_진료소,경상북도,경상북도 영양군 상청보건진료소,상청보건진료소,054-682-6725,36508,경상북도 영양군 청기면 청기로 553
지자체,보건_진료소,경상북도,경상북도 영양군 송하보건진료소,송하보건진료소,054-682-0553,36526,경상북도 영양군 수비면 가천로629
지자체,보건_진료소,경상북도,경상북도 영양군 수하보건진료소,수하보건진료소,054-682-0445,36518,경상북도 영양군 수비면 낙동정맥로 3457
지자체,보건_진료소,경상북도,경상북도 영양군 당리보건진료소,당리보건진료소,054-682-7186,36501,경상북도 영양군 청기면 재일로 1377
지자체,4시군구_군,경상북도,경상북도 영덕군청,영덕군청,054-730-6114,36429,"경상북도 영덕군 영덕읍 군청길 116 (남석리, 영덕군청)"
지자체,6읍면동_읍,경상북도,경상북도 영덕군 영덕읍사무소,영덕읍사무소,054-730-7121,36439,경상북도 영덕군 영덕읍 우곡길 62
지자체,7읍면동_면,경상북도,경상북도 영덕군 강구면사무소,강구면사무소,054-730-7221,36404,경상북도 영덕군 강구면 동해대로 4526
지자체,7읍면동_면,경상북도,경상북도 영덕군 남정면사무소,남정면사무소,054-730-7303,36413,경상북도 영덕군 남정면 진불길 43
지자체,7읍면동_면,경상북도,경상북도 영덕군 달산면사무소,달산면사무소,054-730-7402,36444,경상북도 영덕군 달산면 팔각산로 1829
지자체,7읍면동_면,경상북도,경상북도 영덕군 병곡면사무소,병곡면사무소,054-730-7802,36401,경상북도 영덕군 병곡면 병곡길 72
지자체,7읍면동_면,경상북도,경상북도 영덕군 영해면사무소,영해면사무소,054-730-7721,36419,경상북도 영덕군 영해면 예주3길 7
지자체,7읍면동_면,경상북도,경상북도 영덕군 지품면사무소,지품면사무소,054-730-7502,36560,경상북도 영덕군 지품면 경동로 7153
지자체,7읍면동_면,경상북도,경상북도 영덕군 창수면사무소,창수면사무소,054-730-7902,36522,경상북도 영덕군 창수면 신기길 5
지자체,7읍면동_면,경상북도,경상북도 영덕군 축산면사무소,축산면사무소,054-730-7602,36515,경상북도 영덕군 축산면 도곡길 67
지자체,기술센터,경상북도,경상북도 영덕군 농업기술센터,농업기술센터,054-730-6483,38823,경상북도 영덕군 영덕읍 경동로 8113
지자체,기술센터_지소,경상북도,경상북도 어업기술센터 영덕지소,영덕지소,054-734-5450,39293,경상북도 영덕군 영덕읍 강영로 476-3
지자체,보건_보건소,경상북도,경상북도 영덕군 보건소,보건소,054-730-6822,36431,경상북도 영덕군 영덕읍 군청길 53
지자체,소방_119_센터,경상북도,경상북도 영덕소방서 119구조구급센터,119구조구급센터,054-733-7119,36408,경상북도 영덕군 영덕읍 경동로 8401
지자체,소방_119_센터,경상북도,경상북도 영덕소방서 강구119안전센터,강구119안전센터,054-733-4119,36171,경상북도 영덕군 강구면 강산로 38
지자체,소방_119_센터,경상북도,경상북도 영덕소방서 영덕119안전센터,영덕119안전센터,054-734-2119,36099,경상북도 영덕군 영덕읍 경동로 8401
지자체,소방_119_센터,경상북도,경상북도 영덕소방서 영해119안전센터,영해119안전센터,054-732-0119,36252,경상북도 영덕군 영해면 창수영해로 481
지자체,소방_소방서,경상북도,경상북도 영덕소방서,영덕소방서,054-730-1512,36326,경상북도 영덕군 영덕읍 경동로 8401
지자체,4시군구_군,경상북도,경상북도 청도군청,청도군청,054-370-6114,38330,경상북도 청도군 화양읍 청화로 70
지자체,6읍면동_읍,경상북도,경상북도 청도군 청도읍사무소,청도읍사무소,054-370-6701,38338,경상북도 청도군 청도읍 청도신기길 83-7
지자체,6읍면동_읍,경상북도,경상북도 청도군 화양읍사무소,화양읍사무소,054-370-6702,38334,경상북도 청도군 화양읍 도주관로 159
지자체,7읍면동_면,경상북도,경상북도 청도군 각남면사무소,각남면사무소,054-370-6703,38321,경상북도 청도군 각남면 각남로 74
지자체,7읍면동_면,경상북도,경상북도 청도군 각북면사무소,각북면사무소,054-370-6705,38302,경상북도 청도군 각북면 헐티로 801
지자체,7읍면동_면,경상북도,경상북도 청도군 금천면사무소,금천면사무소,054-370-6708,38362,경상북도 청도군 금천면 선암로 575
지자체,7읍면동_면,경상북도,경상북도 청도군 매전면사무소,매전면사무소,054-370-6709,38354,경상북도 청도군 매전면 청려로 3693
지자체,7읍면동_면,경상북도,경상북도 청도군 운문면사무소,운문면사무소,054-370-6707,38367,경상북도 청도군 운문면 청려로 4707
지자체,7읍면동_면,경상북도,경상북도 청도군 이서면사무소,이서면사무소,054-370-6706,38317,경상북도 청도군 이서면 이서로 145-18
지자체,7읍면동_면,경상북도,경상북도 청도군 풍각면사무소,풍각면사무소,054-370-6704,38310,경상북도 청도군 풍각면 송서로 70
지자체,기술센터,경상북도,경상북도 청도군 농업기술센터,농업기술센터,054-370-6484,38329,경상북도 청도군 청화3길 10
지자체,도서관,경상북도,경상북도 청도군 청도박물관,청도박물관,054-370-2281,38318,경상북도 청도군 이서면 이서로 567
지자체,박물관,경상북도,경상북도 청도군 청도어린이도서관,청도어린이도서관,054-370-6752,38329,경상북도 청도군 화양읍 청화로 79-3
지자체,보건_보건소,경상북도,경상북도 청도군 보건소,보건소,054-370-6470,38329,경상북도 청도군 화양읍 청화로 79-11
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 각남보건지소,각남보건지소,054-370-6463,38321,경상북도 청도군 각남면 예리2길 11
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 각북보건지소,각북보건지소,054-370-6465,38302,경상북도 청도군 각북면 헐티로 801
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 금천보건지소,금천보건지소,054-370-6468,38362,경상북도 청도군 금천면 선암로 575
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 매전보건지소,매전보건지소,054-370-6469,38354,경상북도 청도군 매전면 청려로 3679
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 운문보건지소,운문보건지소,054-370-6467,38367,경상북도 청도군 운문면 대천2길 13
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 이서보건지소,이서보건지소,054-370-6466,38317,경상북도 청도군 이서면 학산길 17-7
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 풍각보건지소,풍각보건지소,054-370-6464,38308,경상북도 청도군 풍각면 송서9길 14-6
지자체,보건_보건지소,경상북도,경상북도 청도군 보건소 화양보건지소,화양보건지소,054-370-6462,38333,경상북도 청도군 화양읍 도주관로 206
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 관하보건진료소,관하보건진료소,054-370-2299,38352,경상북도 청도군 매전면 원정자길 13
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 금곡보건진료소,금곡보건진료소,054-370-2293,38305,경상북도 청도군 풍각면 금동길 39
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 덕촌보건진료소,덕촌보건진료소,054-370-2294,38300,경상북도 청도군 각북면 덕촌3길 12
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 박곡보건진료소,박곡보건진료소,054-370-2297,38364,경상북도 청도군 금천면 박곡1길 5
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 봉하보건진료소,봉하보건진료소,054-370-2296,38365,경상북도 청도군 운문면 구룡로 1358
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 삼신보건진료소,삼신보건진료소,054-370-2291,38323,경상북도 청도군 화양읍 다로1길 18
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 양원보건진료소,양원보건진료소,054-370-2295,38318,경상북도 청도군 이서면 양원길 61-4
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 옥산보건진료소,옥산보건진료소,054-370-2292,38320,경상북도 청도군 각남면 녹명1길 43
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 유호보건진료소,유호보건진료소,054-370-2290,38349,경상북도 청도군 청도읍 유천길 83
지자체,보건_진료소,경상북도,경상북도 청도군 보건소 지전보건진료소,지전보건진료소,054-370-2298,38358,경상북도 청도군 매전면 지전길 3-18
지자체,소방_119_센터,경상북도,경상북도 청도소방서 119구조구급센터,119구조구급센터,054-370-8270,38337,경상북도 청도군 청도읍 중앙로 192-34
지자체,소방_119_센터,경상북도,경상북도 청도소방서 금천119안전센터,금천119안전센터,054-370-8324,38362,경상북도 청도군 금천면 청려로 4363
지자체,소방_119_센터,경상북도,경상북도 청도소방서 청도119안전센터,청도119안전센터,054-370-8301,38337,경상북도 청도군 청도읍 중앙로 192-34
지자체,소방_119_센터,경상북도,경상북도 청도소방서 풍각119안전센터,풍각119안전센터,054-370-8311,38310,경상북도 청도군 풍각면 송서로 64
지자체,소방_소방서,경상북도,경상북도 청도소방서,청도소방서,054-370-8213,38337,경상북도 청도군 청도읍 중앙로 192-34
지자체,소방_119_센터,경상북도,경상북도 청도소방서 화양119지역대,화양119지역대,054-370-8380,38332,경상북도 청도군 화양읍 범곡길 11
지자체,4시군구_군,경상북도,경상북도 고령군청,고령군청,054-954-2201,40138,경상북도 고령군 대가야읍 왕릉로 55
지자체,6읍면동_읍,경상북도,경상북도 고령군 대가야읍사무소,대가야읍사무소,054-950-7503,40136,경상북도 고령군 대가야읍 중앙로 1
지자체,7읍면동_면,경상북도,경상북도 고령군 개진면사무소,개진면사무소,054-950-7753,40147,경상북도 고령군 개진면 개경포로 589-9
지자체,7읍면동_면,경상북도,경상북도 고령군 다산면사무소,다산면사무소,054-950-7705,40109,경상북도 고령군 다산면 다산로 681
지자체,7읍면동_면,경상북도,경상북도 고령군 덕곡면사무소,덕곡면사무소,054-950-7555,40127,경상북도 고령군 덕곡면 덕운로 570
지자체,7읍면동_면,경상북도,경상북도 고령군 성산면사무소,성산면사무소,054-950-7653,40118,경상북도 고령군 성산면 성산로 897
지자체,7읍면동_면,경상북도,경상북도 고령군 쌍림면사무소,쌍림면사무소,054-950-7855,40163,경상북도 고령군 쌍림면 대가야로 613
지자체,7읍면동_면,경상북도,경상북도 고령군 우곡면사무소,우곡면사무소,054-950-7805,40152,경상북도 고령군 우곡면 도진3길 21
지자체,7읍면동_면,경상북도,경상북도 고령군 운수면사무소,운수면사무소,054-950-7631,40123,경상북도 고령군 운수면 운용로 106
지자체,기술센터,경상북도,경상북도 고령군 농업기술센터,농업기술센터,054-956-9111,40143,경상북도 고령군 대가야읍 일량본길 137
지자체,박물관,경상북도,경상북도 고령군 대가야박물관,대가야박물관,054-950-7103,40138,경상북도 고령군 대가야읍 대가야로 1203
지자체,보건_보건소,경상북도,경상북도 고령군 보건소,보건소,054-954-1300,40138,경상북도 고령군 대가야읍 왕릉로 56-5
지자체,소방_119_센터,경상북도,경상북도 고령소방서 119구조구급센터,119구조구급센터,054-956-7119,40140,경상북도 고령군 대가야읍 벽화길 18
지자체,소방_119_센터,경상북도,경상북도 고령소방서 다산119안전센터,다산119안전센터,054-955-6119,40110,경상북도 고령군 다산면 다산로 506
지자체,소방_119_센터,경상북도,경상북도 고령소방서 대가야119안전센터,대가야119안전센터,054-954-0119,40140,경상북도 고령군 대가야읍 벽화길 18
지자체,소방_소방서,경상북도,경상북도 고령소방서,고령소방서,054-954-4119,40140,경상북도 고령군 대가야읍 벽화길 18
지자체,4시군구_군,경상북도,경상북도 성주군청,성주군청,054-933-0021,36822,경상북도 성주군 성주읍 성주로 3200
지자체,6읍면동_읍,경상북도,경상북도 성주군 성주읍사무소,성주읍사무소,054-933-3002,56537,경상북도 성주군 성주읍 성주읍 1길 13
지자체,7읍면동_면,경상북도,경상북도 성주군 가천면사무소,가천면사무소,054-930-7715,40002,경상북도 성주군 가천면 가천로 63
지자체,7읍면동_면,경상북도,경상북도 성주군 금수면사무소,금수면사무소,054-930-7763,40045,경상북도 성주군 금수면 성주로 1883
지자체,7읍면동_면,경상북도,경상북도 성주군 대가면사무소,대가면사무소,054-930-7814,40029,경상북도 성주군 대가면 동강한강로 891
지자체,7읍면동_면,경상북도,경상북도 성주군 벽진면사무소,벽진면사무소,054-930-7863,40053,경상북도 성주군 벽진면 수촌길 12
지자체,7읍면동_면,경상북도,경상북도 성주군 선남면사무소,선남면사무소,054-930-7576,40029,경상북도 성주군 선남면 관화길 96
지자체,7읍면동_면,경상북도,경상북도 성주군 수륜면사무소,수륜면사무소,054-932-3302,40013,경상북도 성주군 수륜면 참별로 915
지자체,7읍면동_면,경상북도,경상북도 성주군 용암면사무소,용암면사무소,054-930-7612,36735,경상북도 성주군 용암면 운용로 1031
지자체,7읍면동_면,경상북도,경상북도 성주군 월항면사무소,월항면사무소,054-930-7963,36741,경상북도 성주군 월항면 주산로 366
지자체,7읍면동_면,경상북도,경상북도 성주군 초전면사무소,초전면사무소,054-930-7912,36755,경상북도 성주군 초전면 대장길 107
지자체,기술센터,경상북도,경상북도 성주군 농업기술센터,농업기술센터,054-930-6481,36427,경상북도 성주군 대가면 참별로 2479
지자체,보건_보건소,경상북도,경상북도 성주군 보건소,보건소,054-933-2400,36540,경상북도 성주군 성주읍 성밖숲길 12
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 가천보건지소,가천보건지소,054-930-6574,40002,경상북도 성주군 가천면 창천리 471
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 금수보건지소,금수보건지소,054-930-6575,40045,경상북도 성주군 금수면 성주로 1902
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 대가보건지소,대가보건지소,054-930-6576,40064,경상북도 성주군 대가면 여실길 32
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 벽진보건지소,벽진보건지소,054-930-6577,40053,경상북도 성주군 벽진면 수촌1길 7
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 선남보건지소,선남보건지소,054-930-6571,40038,경상북도 성주군 선남면 관화길 66
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 수륜보건지소,수륜보건지소,054-930-6573,40013,경상북도 성주군 수륜면 신파1길 9-4
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 용암보건지소,용암보건지소,054-930-6572,40211,경상북도 성주군 용암면 상성로 14
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 월항보건지소,월항보건지소,054-930-6579,40235,경상북도 성주군 월항면 선월로 474
지자체,보건_보건지소,경상북도,경상북도 성주군 보건소 초전보건지소,초전보건지소,054-930-6578,37358,경상북도 성주군 초전면 대장1길 35-5
지자체,소방_119_센터,경상북도,경상북도 성주소방서 119구조구급센터,119구조구급센터,054-930-5571,36709,경상북도 성주군 성주읍 주산로 193
지자체,소방_119_센터,경상북도,경상북도 성주소방서 선남119안전센터,선남119안전센터,054-930-5620,36709,경상북도 성주군 선남면 도성3길 39-17
